# A phi l a0 a1 a2 a3 a4 a5 logL logPrior
4.170670475481594863e-01 6.975378784839012525e+00 1.363780486168162831e+01 2.643184224361113138e+03 -4.394864176521645277e+03 8.951199729688481966e+03 -9.041312861928256098e+03 4.218163407510010984e+03 -9.090819605531349907e+02 -5.705617659789611053e+10 -3.959344711998390665e+01
8.644997536435532481e-01 6.965909038210030602e+00 1.267815736047958453e+01 2.663917784330795257e+03 -4.324355353098477281e+03 8.100741368273027547e+03 -9.282725278032326969e+03 4.756726762610973310e+03 -8.061425961203514134e+02 -2.645789974653344421e+11 -3.959344711998390665e+01
5.912566873379009325e-01 7.831423165133696074e+00 1.213089792860092508e+01 2.642911676393991002e+03 -4.380407955732489427e+03 8.569143977925969011e+03 -8.995661390298066181e+03 4.654644247645775977e+03 -9.856753348814596620e+02 -4.235372394411255646e+10 -3.959344711998390665e+01
9.882891921449203643e-02 6.693290512127008540e+00 1.305500845726731463e+01 2.511931509201748668e+03 -4.404892639146419242e+03 8.481500558170570002e+03 -9.199846426532911210e+03 4.773476261752906794e+03 -9.845589559275236979e+02 -2.412981596663995667e+11 -3.959344711998390665e+01
8.343228031598712846e-01 6.172975647709413316e+00 1.394699813301310698e+01 2.609638578300106019e+03 -4.468215745667009287e+03 8.955050930149694977e+03 -9.266727833897304663e+03 4.463561596762517183e+03 -8.447723927056406410e+02 -6.166663515493788147e+10 -3.959344711998390665e+01
9.206154719425734267e-01 5.171207979867118887e+00 1.390928252415239896e+01 2.568447809632483313e+03 -4.175397966163234742e+03 8.725978802128336611e+03 -8.869986488474223734e+03 4.845143099743650964e+03 -9.774957085523385558e+02 -8.228869001141810608e+10 -3.959344711998390665e+01
9.834452095089845081e-01 5.263772448392946224e+00 1.153351153136013352e+01 2.595963169780836324e+03 -4.235468915500720868e+03 8.754070433805316497e+03 -9.165228643298800307e+03 4.854655928510424019e+03 -9.904637140526723442e+02 -3.054955089516766548e+09 -3.959344711998390665e+01
6.494675547372211755e-01 6.029247054877253653e+00 1.139324415074825225e+01 2.692910059110814473e+03 -4.315540285277288604e+03 8.203848461523872174e+03 -9.016344529176196374e+03 4.313396193037990088e+03 -9.109272502410263996e+02 -3.826902256879915161e+11 -3.959344711998390665e+01
4.776381170098885076e-01 5.163122159903515751e+00 1.288666452793565043e+01 2.561260377202785548e+03 -4.265517385533920788e+03 8.806704587632715629e+03 -8.556032831997386893e+03 4.607488238050699692e+03 -9.754625255675038034e+02 -1.056435280652910309e+11 -3.959344711998390665e+01
6.140567805769110432e-01 5.274601772569027069e+00 1.373154801616871801e+01 2.540015373675963929e+03 -4.210393620409328832e+03 8.832379332727272413e+03 -8.744718146729905129e+03 4.891670905819886684e+03 -9.310806389732009620e+02 -2.452322307950305176e+11 -3.959344711998390665e+01
2.407521325084582275e-01 7.366178602561932465e+00 1.356289195078722365e+01 2.545151051747586280e+03 -4.254637116263514145e+03 8.457569076096398931e+03 -8.681895824121647820e+03 4.604291604356073549e+03 -9.147576983365764818e+02 -8.386708940855937004e+09 -3.959344711998390665e+01
5.030885381034532200e-01 4.917081941042767745e+00 1.185299935809646499e+01 2.541065103173211355e+03 -4.491626997104359361e+03 8.472887695213512416e+03 -9.231953977066827065e+03 4.255442932531272163e+03 -8.052515325901508731e+02 -6.739497082430876465e+11 -3.959344711998390665e+01
4.087476055958454146e-02 5.629333042618716476e+00 1.235823016915631634e+01 2.640843606560953958e+03 -3.934990049861336502e+03 8.714738824128533452e+03 -8.941193753638990529e+03 4.866602705953116129e+03 -9.160282831934755450e+02 -3.065926723209982300e+11 -3.959344711998390665e+01
4.102314295959547108e-01 5.422631503503902550e+00 1.161286756528793163e+01 2.680202066389399988e+03 -4.054708632153593499e+03 8.386986669716297911e+03 -8.827926530000546336e+03 4.638439563682573862e+03 -8.525005102514938926e+02 -3.593405621327735901e+10 -3.959344711998390665e+01
7.334811009219569522e-01 5.233305260624357302e+00 1.131213739660452333e+01 2.517803859194557845e+03 -4.486309573105178970e+03 9.140903916265138832e+03 -8.653119818507177115e+03 4.341688983649450165e+03 -8.871376588361794120e+02 -2.638404416916926575e+10 -3.959344711998390665e+01
9.336373230554069202e-01 6.770308040754501100e+00 1.126042643424919909e+01 2.629704793292996328e+03 -3.927330569719908453e+03 8.120341268076614142e+03 -9.268944752465287820e+03 4.623297044360224390e+03 -8.740277287961561115e+02 -1.143421922750954437e+11 -3.959344711998390665e+01
6.478831557840439848e-01 6.543445167989578870e+00 1.301912511536137984e+01 2.649349858847228461e+03 -3.934584937582842940e+03 8.417313533511260175e+03 -8.914067176349695728e+03 4.660196368568476828e+03 -8.283472095712517103e+02 -6.565379548562162018e+10 -3.959344711998390665e+01
6.346934238348977964e-01 6.314904737388587819e+00 1.113219823667536801e+01 2.697959940476631800e+03 -4.479772917501906704e+03 8.542838188698957310e+03 -8.750260204999543930e+03 4.609923722980280218e+03 -8.065249580699436365e+02 -1.381357745928553009e+10 -3.959344711998390665e+01
3.091005253385953333e-01 7.655969263088134191e+00 1.165145104396717102e+01 2.500619353703705201e+03 -4.484430956886209970e+03 8.224562373444672630e+03 -8.945943718251717655e+03 4.845932401408717851e+03 -8.823446958370062703e+02 -2.266604566039576416e+11 -3.959344711998390665e+01
6.637182509663720476e-01 6.681449039535917400e+00 1.201701782978883237e+01 2.655735570256514620e+03 -4.088514352060907640e+03 8.868349299591376621e+03 -9.378082129856444226e+03 4.457242110511399005e+03 -8.374620870509094175e+02 -8.818645080842496872e+09 -3.959344711998390665e+01
2.020351666113825162e-01 7.020734412784612744e+00 1.181607598113073543e+01 2.510743364423570256e+03 -4.351821601955481128e+03 8.523969896001595771e+03 -8.749921220220932810e+03 4.856179510603393283e+03 -9.149349851260055857e+02 -3.567078229330715942e+10 -3.959344711998390665e+01
4.383645128846263006e-01 6.666499097487673886e+00 1.158623914213649364e+01 2.551543990863749059e+03 -4.442651027694000732e+03 8.162407773229341728e+03 -9.262166199783014235e+03 4.764338864246937192e+03 -9.307242920610071906e+02 -5.643383792064813232e+11 -3.959344711998390665e+01
4.258301462649624058e-01 6.103286856445128805e+00 1.248980359229792114e+01 2.509884957567785023e+03 -4.499632348946693128e+03 8.508527746681207645e+03 -9.099767300259003605e+03 4.306023529379045613e+03 -8.241475631727172413e+02 -4.959811084969609375e+11 -3.959344711998390665e+01
9.299571258646371907e-01 6.420180992014255850e+00 1.148078150398621844e+01 2.504483941623104784e+03 -4.024550636693264096e+03 9.047361703897366169e+03 -8.571713412300769050e+03 4.462613560957711343e+03 -9.904691135765993977e+02 -2.751377252545952148e+11 -3.959344711998390665e+01
9.073366368805224624e-01 5.362694489458450064e+00 1.283049141215911426e+01 2.641403828915842496e+03 -4.150432001828411558e+03 8.405062966350475108e+03 -9.385267447043526772e+03 4.759563493721433588e+03 -8.045620105265563780e+02 -4.740026767463977814e+10 -3.959344711998390665e+01
2.613482608998022455e-03 5.405419201857606382e+00 1.214808798459735684e+01 2.682873848708346486e+03 -4.427491784312013806e+03 8.856619703598213164e+03 -9.327320945606907117e+03 4.791908472006580268e+03 -9.718758855769660840e+02 -1.364122680942870712e+10 -3.959344711998390665e+01
1.495813300541856128e-01 5.179853328361972764e+00 1.229751809387537165e+01 2.691712829430327929e+03 -4.131774823091204780e+03 8.134279199380631326e+03 -8.858639306039442090e+03 4.788946578962296371e+03 -8.371927851598894676e+02 -7.867184177096134186e+09 -3.959344711998390665e+01
4.121754388985756634e-01 6.330556716500891135e+00 1.197064042937992490e+01 2.657297925531191140e+03 -3.975378464348330454e+03 8.338301357781301704e+03 -8.762022345959399900e+03 4.274895546494294649e+03 -9.425667217389055850e+02 -2.455920918959666824e+10 -3.959344711998390665e+01
4.175539245616249895e-01 5.132639282116597812e+00 1.195121844333359817e+01 2.675301464411434608e+03 -4.360517261839322600e+03 8.785178220640531435e+03 -9.310794255218426770e+03 4.443088760199432727e+03 -8.928277008172539126e+02 -1.050158442946382599e+11 -3.959344711998390665e+01
8.096714415254140373e-01 6.670109011942372490e+00 1.270283669833967011e+01 2.519323350653874968e+03 -4.206034937912881105e+03 8.235880452314993818e+03 -9.263641557012097110e+03 4.244237592588470761e+03 -8.315520191282527094e+02 -7.092659605626942139e+11 -3.959344711998390665e+01
5.625856938460802592e-01 7.343006895248328725e+00 1.246713623070234789e+01 2.520787334561543958e+03 -4.296725319175753611e+03 9.041496175101667177e+03 -8.612519476441942970e+03 4.865824870782298603e+03 -9.772938476670833552e+02 -3.763381650916788330e+11 -3.959344711998390665e+01
1.460637636119150318e-01 5.788362431007633369e+00 1.390865616531461946e+01 2.620962799147290752e+03 -4.324363305151953682e+03 8.107335515286838017e+03 -9.237504178961171419e+03 4.893840613649782426e+03 -9.007344711674029440e+02 -2.383144282916767883e+11 -3.959344711998390665e+01
1.652601084664337694e-01 5.021421129764531699e+00 1.112900239680165981e+01 2.503118135105534748e+03 -4.287206755714212704e+03 8.769263783366204734e+03 -9.188761909550028577e+03 4.735019613463828136e+03 -9.401611018153492978e+02 -2.629746673469106293e+10 -3.959344711998390665e+01
5.579735494017993291e-01 6.328897736349786030e+00 1.355545502196480356e+01 2.542224371383171274e+03 -4.053564571170476938e+03 8.851804898367649002e+03 -8.910793055002839537e+03 4.762050250919392056e+03 -9.689321284583821807e+02 -1.360945417190554047e+11 -3.959344711998390665e+01
6.989173275340971880e-01 5.064890299897141901e+00 1.114315645848036773e+01 2.597251187564932025e+03 -4.220995506360594845e+03 9.067854042433797076e+03 -9.102885396076224424e+03 4.570199144058191450e+03 -9.158200860548245146e+02 -3.767834946663532257e+10 -3.959344711998390665e+01
7.261396790207693686e-01 6.138625374665696910e+00 1.399820812752673582e+01 2.620509018343279422e+03 -4.469901872801724494e+03 9.018749866567972276e+03 -8.709754758826516991e+03 4.513709994735229884e+03 -8.987555527480868705e+02 -6.137248901866272736e+10 -3.959344711998390665e+01
5.254368541933968073e-02 4.809038022670516277e+00 1.167971242176417590e+01 2.668615260800902888e+03 -4.269847935187944131e+03 8.927444694206495114e+03 -9.315604607859384487e+03 4.250731484298812575e+03 -8.755216956721692441e+02 -8.976265558895394897e+10 -3.959344711998390665e+01
6.032835912677390056e-01 5.522569872515173728e+00 1.156695069641364881e+01 2.620029618436674809e+03 -4.317474390295387821e+03 8.178711251009678563e+03 -8.834402058416444561e+03 4.515008337792889506e+03 -9.144110187381018022e+02 -1.699104576260001221e+11 -3.959344711998390665e+01
3.947195525819128248e-01 5.020384171253914118e+00 1.340974239070456875e+01 2.649124520325329286e+03 -4.060934699131931211e+03 8.667098876686319272e+03 -8.678501773735872121e+03 4.789068299542975183e+03 -9.101529223288481489e+02 -3.208989672222592773e+11 -3.959344711998390665e+01
5.884558760089555474e-01 7.239686965069688007e+00 1.206544881067414998e+01 2.600790343307772673e+03 -4.132928130062002310e+03 8.876338389629509038e+03 -8.965183816388615014e+03 4.351548699130779823e+03 -9.039468074410714280e+02 -8.175832355077314377e+09 -3.959344711998390665e+01
8.493266051225919488e-01 6.369287075431412148e+00 1.111900287507629947e+01 2.575340895221959272e+03 -4.427481520902490047e+03 8.521733370536128859e+03 -9.007206184531531107e+03 4.554774978469895359e+03 -8.731045393065033977e+02 -1.225126713462052917e+11 -3.959344711998390665e+01
4.461940286436493208e-01 6.522426908005166446e+00 1.338392868947944159e+01 2.540390691481811700e+03 -4.409565315800337885e+03 8.962014434697461184e+03 -9.250009469143782553e+03 4.873919893864655023e+03 -8.897866807364698616e+02 -1.591933163363073921e+10 -3.959344711998390665e+01
6.316896911091381961e-01 6.383034444592354362e+00 1.328787911796707277e+01 2.639548551601124018e+03 -4.357003471381812233e+03 8.454270656096787206e+03 -9.035104368425725625e+03 4.517564502336815167e+03 -9.499362683336098598e+02 -1.507128553840342102e+11 -3.959344711998390665e+01
8.531992750312932250e-01 5.365468067834613386e+00 1.149232014578998928e+01 2.600864215690179208e+03 -3.968388446124337406e+03 8.897825384873822259e+03 -8.549940241133115705e+03 4.498803086913445441e+03 -9.657950342162197330e+02 -3.717185703491994019e+11 -3.959344711998390665e+01
3.544706177559313609e-01 6.796677699805417916e+00 1.194192615572843152e+01 2.565852144808072808e+03 -4.476094756278524073e+03 8.875359608375316384e+03 -8.548016499886454767e+03 4.479285699776197362e+03 -9.462159991792266283e+02 -2.340283691802344513e+10 -3.959344711998390665e+01
8.660018521718862439e-02 6.180343408701311603e+00 1.287356501623073335e+01 2.583821679468886032e+03 -4.293218090028095503e+03 8.585347305849554687e+03 -8.882566017126298902e+03 4.269177454741096881e+03 -9.706272769340710056e+02 -1.434831858027229004e+11 -3.959344711998390665e+01
2.527147739366537582e-01 5.842342049125422321e+00 1.124590243684555446e+01 2.684820642310629410e+03 -4.402392661442760073e+03 8.112128262595882006e+03 -8.757921313825014295e+03 4.325711708191437538e+03 -8.330886740098088694e+02 -2.477175703177008057e+11 -3.959344711998390665e+01
3.783331581570367197e-01 6.219613650786270043e+00 1.365432812809036633e+01 2.513583822853047423e+03 -3.988999109650269020e+03 9.108602577452329569e+03 -9.336378623951573900e+03 4.837636193365307918e+03 -8.344005387376063254e+02 -1.947976757932944946e+11 -3.959344711998390665e+01
9.340348957194614110e-01 6.134852800481434443e+00 1.113140183844800646e+01 2.698170705616757004e+03 -4.161180197767156642e+03 8.340629264991075615e+03 -8.939147374827885869e+03 4.886450403761899906e+03 -9.437920658276697168e+02 -1.464862392503588104e+10 -3.959344711998390665e+01
7.255911922730720262e-03 5.072420990245396943e+00 1.210210383337344098e+01 2.615952187851616145e+03 -4.035240772492255019e+03 9.096378883246872647e+03 -8.650461723224263551e+03 4.242283242416337089e+03 -8.092260405812146473e+02 -3.311053832331539917e+11 -3.959344711998390665e+01
3.770867292578454211e-01 4.738538522956562637e+00 1.153663249615860664e+01 2.509069529415158740e+03 -4.241430318791304671e+03 9.051235085160466042e+03 -8.853377651420247275e+03 4.643753798207823820e+03 -9.261249157213047738e+02 -1.087249763795727234e+11 -3.959344711998390665e+01
5.651443041907879827e-01 6.156137165777384013e+00 1.361935319055610094e+01 2.618949746041436811e+03 -4.486982518422581052e+03 8.166904874918949645e+03 -9.125857785399864952e+03 4.802105899519485320e+03 -8.044270499596673289e+02 -2.532450362495767212e+11 -3.959344711998390665e+01
9.224290786970290590e-01 5.318175463503751033e+00 1.343998947216562634e+01 2.559697703935324625e+03 -4.401528553360490150e+03 9.178750868745764819e+03 -8.730482840210584982e+03 4.214966704428883531e+03 -9.019787498303719531e+02 -1.384180254548336792e+10 -3.959344711998390665e+01
3.141742995952223616e-01 6.328257869260897728e+00 1.337019179506948596e+01 2.526134667257617821e+03 -4.031366537496373439e+03 8.950479963679161301e+03 -9.105051469308218657e+03 4.499105275873443134e+03 -9.113927657001524949e+02 -2.123343768680861664e+10 -3.959344711998390665e+01
9.451990487125340179e-01 4.987420858521853795e+00 1.196668919123966823e+01 2.639891779353153197e+03 -4.199237040034885467e+03 8.800752146585014998e+03 -9.167347899920921918e+03 4.545731547023957319e+03 -8.380674870405354113e+02 -1.235778134298925161e+09 -3.959344711998390665e+01
2.956683549923118659e-01 6.774246734395406477e+00 1.120334637322441118e+01 2.513713533909581656e+03 -4.223116351238025345e+03 9.189065028979166527e+03 -8.945409146281739595e+03 4.750852880952121268e+03 -8.577249927098208673e+02 -2.813689002820982056e+11 -3.959344711998390665e+01
1.567683073051093501e-01 7.745017053929458939e+00 1.214206198814398441e+01 2.510393571984613573e+03 -4.171153523943517939e+03 9.031857939597661243e+03 -9.275217905748813791e+03 4.607342802059737551e+03 -9.530413433521583784e+02 -4.505342766873191595e+08 -3.959344711998390665e+01
9.346873482132516120e-01 7.405185127449469995e+00 1.232386428689253322e+01 2.626103911695278839e+03 -4.339730974671608237e+03 8.221121015256101600e+03 -9.261533128315510112e+03 4.709267763539349289e+03 -9.637983438733534740e+02 -3.716630782630019531e+11 -3.959344711998390665e+01
4.023011218498527275e-01 6.902700783960891151e+00 1.250335281017917488e+01 2.593889088400612309e+03 -3.903226210964980510e+03 8.203081267612258671e+03 -9.069096949508859325e+03 4.777872249361997092e+03 -9.709740878223876734e+02 -7.501068386168639183e+09 -3.959344711998390665e+01
3.057966033659814120e-01 5.631741682049520747e+00 1.330046533028371059e+01 2.518778504562715625e+03 -3.999394981484912478e+03 8.321436765819860739e+03 -9.299618552255751638e+03 4.417561275020600078e+03 -8.599333827196394395e+02 -2.656469784279528809e+11 -3.959344711998390665e+01
2.231428683444499628e-01 5.586312171676592442e+00 1.232868692572205482e+01 2.643174764015965138e+03 -4.140413813415946606e+03 8.399219291633922694e+03 -9.108994736968010329e+03 4.567844934286765238e+03 -9.427337164927927233e+02 -6.733927042502077484e+10 -3.959344711998390665e+01
9.603255673326102637e-02 5.974573677510128356e+00 1.305324295756043362e+01 2.578877702271381168e+03 -4.426583723526323411e+03 9.185735322457849179e+03 -9.144004020118951303e+03 4.800482795873133909e+03 -8.159944054187415077e+02 -1.208283214224076233e+11 -3.959344711998390665e+01
8.045229244841410887e-01 7.754120314245048107e+00 1.229859628979950692e+01 2.541571962831009841e+03 -4.220261645906648482e+03 8.518613808194179001e+03 -8.632188203489560692e+03 4.755042023624356261e+03 -9.548175645888358076e+02 -4.526932153108024597e+10 -3.959344711998390665e+01
4.817786835204137530e-01 5.172317546936514354e+00 1.198797041799642393e+01 2.516577420565789907e+03 -4.180661586708611139e+03 8.839178429453768331e+03 -9.285581174459246540e+03 4.539257198981166766e+03 -9.237281549173982285e+02 -4.152078727503421783e+10 -3.959344711998390665e+01
1.321495337234093737e-01 4.797820914263685843e+00 1.377470754521673335e+01 2.592672838689321907e+03 -4.217182903722471565e+03 9.146026537544386883e+03 -9.395204779459616475e+03 4.402115195070614391e+03 -8.457921738970682100e+02 -6.414616681972803116e+09 -3.959344711998390665e+01
5.308204360986163994e-01 6.652581483607526991e+00 1.204541958505941857e+01 2.500866824167599134e+03 -4.262992517571557983e+03 8.901981283483550214e+03 -8.641820257250068607e+03 4.805247325667276527e+03 -9.056034310915013066e+02 -2.585964628289849854e+11 -3.959344711998390665e+01
1.493046239634475969e-01 7.275155058759287030e+00 1.314831933697203326e+01 2.503513432716800708e+03 -4.152589622390547447e+03 8.180120531021999341e+03 -9.025704177518853612e+03 4.815177600225119932e+03 -8.244982851050199315e+02 -6.928886717596980286e+10 -3.959344711998390665e+01
1.675765159276613181e-01 5.571100495215375759e+00 1.173316048944315604e+01 2.518136499626431487e+03 -3.960118344686546152e+03 8.266358210364840488e+03 -9.308446464531807578e+03 4.693445456737097629e+03 -8.919147615498027335e+02 -1.169971638278689728e+11 -3.959344711998390665e+01
8.953592460205932468e-01 5.853548235816061762e+00 1.225116982209259575e+01 2.586642748409964497e+03 -4.223643968482632772e+03 9.197213705353498881e+03 -9.340044283753381023e+03 4.495319597013155544e+03 -8.595348860959079502e+02 -9.197214393158325195e+09 -3.959344711998390665e+01
6.542124446690444906e-02 7.205777400971598468e+00 1.235342611144632485e+01 2.580201345783873876e+03 -4.320520025422817525e+03 8.252985670012471019e+03 -9.138640413586135764e+03 4.611708775356729348e+03 -9.250687023528580539e+02 -3.153090906840344238e+11 -3.959344711998390665e+01
4.137617053102423115e-01 4.722255514562558432e+00 1.183004812265213523e+01 2.662330296688754061e+03 -4.032768218204115783e+03 9.047746405233219775e+03 -9.279016075165085567e+03 4.452413197239714464e+03 -8.148041039120636242e+02 -7.132786701907772827e+10 -3.959344711998390665e+01
9.705946474372429966e-01 5.657735806894036656e+00 1.259699180471828406e+01 2.635723913777314465e+03 -4.495580435797405698e+03 9.017895644744434321e+03 -8.836611674353545823e+03 4.687883406628385274e+03 -9.340221216220616043e+02 -6.394268931829731750e+10 -3.959344711998390665e+01
2.631326719920737411e-03 6.298082702646440545e+00 1.392039008062495675e+01 2.680534913193527245e+03 -4.091857781511723260e+03 8.948093330183195576e+03 -8.899059830214604517e+03 4.710534122646168726e+03 -8.553994388546391292e+02 -3.643789075796238403e+11 -3.959344711998390665e+01
4.723160628504297076e-01 6.846151071465980564e+00 1.200441190437456385e+01 2.650787104661038939e+03 -3.933612185598045471e+03 8.995005121990148837e+03 -8.538649455373879391e+03 4.381612866848287013e+03 -8.218692272384187163e+02 -6.366946228754271240e+11 -3.959344711998390665e+01
2.289130031119765984e-01 4.948186451222373883e+00 1.254896481245336837e+01 2.578282827030007411e+03 -4.267802132436994725e+03 8.749886965417104875e+03 -9.140129675537666117e+03 4.877449554438838277e+03 -9.660974742192762506e+02 -7.219068546001389503e+09 -3.959344711998390665e+01
3.838011554622845489e-01 7.735871458171618364e+00 1.115993031213588260e+01 2.623786560162312526e+03 -4.265576734614795896e+03 8.775479181926386445e+03 -8.679749634461246387e+03 4.838616241202262245e+03 -9.427070491730183903e+02 -2.249173913948843689e+11 -3.959344711998390665e+01
7.294298080456359523e-01 7.843776428020064806e+00 1.139937390062201317e+01 2.631341724067270661e+03 -3.944824780965253012e+03 8.140343443987266255e+03 -8.600860559360357001e+03 4.878378068087456995e+03 -8.442063603963564447e+02 -1.810716625178043518e+11 -3.959344711998390665e+01
9.962997821969224455e-02 5.886835635676229472e+00 1.345101529828018627e+01 2.693959867116471742e+03 -4.134957380096994711e+03 8.303346387119630890e+03 -9.080108448154058351e+03 4.659814359879919721e+03 -8.671116775601551581e+02 -1.573844940286378288e+10 -3.959344711998390665e+01
7.318377479400250962e-01 5.326791553399187862e+00 1.367566258136807811e+01 2.585107048032537477e+03 -4.174681442057826644e+03 8.618463845580767156e+03 -8.960602870685908783e+03 4.230944305003956288e+03 -8.731405651531230205e+02 -6.959032603506533813e+10 -3.959344711998390665e+01
1.500044403606775323e-01 7.706087635296350768e+00 1.136185452440771648e+01 2.562423937277331333e+03 -4.027277258067040293e+03 8.461712556212973141e+03 -9.034118902650099699e+03 4.394412703599712586e+03 -8.932196793087127844e+02 -5.231408915545803070e+10 -3.959344711998390665e+01
9.899291714290796573e-01 5.011253958541866282e+00 1.164741834271108800e+01 2.663842308907136612e+03 -4.012706817044738273e+03 8.557913732086904929e+03 -8.520243094399980691e+03 4.381173819655416992e+03 -9.096963771071044675e+02 -1.147732880771366730e+11 -3.959344711998390665e+01
7.631435810672262399e-01 4.723838545384078991e+00 1.171474746931433941e+01 2.671605463909387709e+03 -4.121078238392839012e+03 8.574931080440050209e+03 -8.872875844646177939e+03 4.785427186657368111e+03 -8.932324381091215173e+02 -1.047480819056674194e+11 -3.959344711998390665e+01
8.257271436964156441e-01 7.638042914020899410e+00 1.175652392257260637e+01 2.522649187419608552e+03 -4.127214236801229163e+03 8.741805224531306521e+03 -8.651537181504332693e+03 4.737372847773001013e+03 -9.425374215325202840e+02 -1.699434290495373535e+11 -3.959344711998390665e+01
3.132860308793961601e-01 5.143731518925707569e+00 1.122013275792326858e+01 2.595751819537692882e+03 -4.034297254097478799e+03 8.344260861261109312e+03 -9.033216876265378232e+03 4.777773562237834994e+03 -8.285318672757350669e+02 -8.764196213976274490e+09 -3.959344711998390665e+01
8.178037550886155804e-01 4.893950892185754853e+00 1.125943381608075278e+01 2.618985978718671504e+03 -4.102632724628348114e+03 8.409771904794530201e+03 -9.042033343031833283e+03 4.760301644699945427e+03 -8.934048830542801625e+02 -1.692617006677421570e+09 -3.959344711998390665e+01
8.060783049909481246e-01 6.936940364301457329e+00 1.136514077395634281e+01 2.503338992798349864e+03 -4.418722507962505915e+03 8.124531652279763875e+03 -8.542502850878794561e+03 4.783825766939118694e+03 -9.742888344971220249e+02 -1.037399374710029449e+11 -3.959344711998390665e+01
7.203642564697287920e-01 6.977374711208317315e+00 1.112447730214932484e+01 2.634590022543106443e+03 -3.963997399487703206e+03 8.656464449771134241e+03 -9.088976745537152965e+03 4.476142637242035562e+03 -9.330907583452234348e+02 -1.106428215259236526e+10 -3.959344711998390665e+01
2.079133655070951325e-02 6.660713084934122286e+00 1.395918849822088070e+01 2.613824078134621232e+03 -4.261789377040046020e+03 8.829058078547488549e+03 -8.711510583810533717e+03 4.765197319707690440e+03 -8.549145105167754082e+02 -2.528527378378996277e+11 -3.959344711998390665e+01
6.093074340355963958e-01 4.730705364978331495e+00 1.117725612771193333e+01 2.671310792399734055e+03 -4.121438440657134379e+03 8.600945180921678912e+03 -9.293276260829934472e+03 4.297021738418015957e+03 -9.132184364098361584e+02 -1.666442154186335144e+11 -3.959344711998390665e+01
2.775358735592753368e-01 7.646175802152934686e+00 1.341212639768915160e+01 2.542970827117954286e+03 -4.249874063569658574e+03 8.811301308910407897e+03 -8.611751701821925963e+03 4.556984627724450547e+03 -9.413827191656001787e+02 -7.332547607420584106e+10 -3.959344711998390665e+01
3.515323482903837671e-01 4.908748034225433265e+00 1.141440329796025033e+01 2.567392129835841843e+03 -4.474844716378839621e+03 9.097466784127824212e+03 -8.647062874345354430e+03 4.256150680169652333e+03 -8.969769222212291879e+02 -1.029269701297041130e+10 -3.959344711998390665e+01
6.291374638829808630e-01 5.211029544078754405e+00 1.101803370392012660e+01 2.533895510024925898e+03 -4.191445437403317555e+03 8.194722715725030866e+03 -9.116583325706082178e+03 4.296920179896534137e+03 -8.651322898113139672e+02 -5.194958830369749756e+11 -3.959344711998390665e+01
5.917515549826332100e-01 5.825686162504444709e+00 1.313106607317713959e+01 2.517761755803209326e+03 -4.216634506518903436e+03 9.024017862409518784e+03 -9.139351300469830676e+03 4.506914827274335948e+03 -9.079290023098164966e+02 -3.872173565511255264e+08 -3.959344711998390665e+01
9.698894670909143922e-01 7.571679010050190506e+00 1.318653729081269077e+01 2.639317686463054542e+03 -4.007083459347669759e+03 9.161583492695683162e+03 -9.190023273336928469e+03 4.256977749503450468e+03 -9.542093072517046721e+02 -5.486563386324133301e+10 -3.959344711998390665e+01
4.143306853421859226e-01 7.740478525913007779e+00 1.229072152392609496e+01 2.558772964309168856e+03 -4.233644800084161034e+03 9.118307040081284867e+03 -9.252177762236260605e+03 4.225815836390959703e+03 -9.313665308693022098e+02 -5.721057019922431946e+10 -3.959344711998390665e+01
5.611862332210203475e-01 7.744619720886539938e+00 1.230020377515304553e+01 2.505204657891560146e+03 -4.308661779963887966e+03 8.997490264248015592e+03 -8.582612893053626976e+03 4.319703618511031891e+03 -8.016538470190270118e+02 -8.354925199269744873e+10 -3.959344711998390665e+01
8.126321350790365050e-02 7.645561251426344462e+00 1.226953055050738328e+01 2.569866510380534237e+03 -4.272852827868037821e+03 8.590757253622381540e+03 -9.297522271907833783e+03 4.322635768528613880e+03 -8.046176999184416445e+02 -2.614395258029785767e+11 -3.959344711998390665e+01
4.588176666520914493e-01 4.943264312695768936e+00 1.274955583238879697e+01 2.563557476948782096e+03 -4.150147605232113165e+03 8.112477024258477286e+03 -9.374374688415477067e+03 4.807897477180300484e+03 -8.243802287080694668e+02 -2.472712210071870422e+11 -3.959344711998390665e+01
3.440943486178501542e-01 5.686970405519029548e+00 1.256918476462322509e+01 2.525900346280001941e+03 -4.334345686063240464e+03 8.912297611497158869e+03 -9.390168678630547220e+03 4.301036205891695317e+03 -8.593542010306590555e+02 -2.335723331066973877e+11 -3.959344711998390665e+01
8.259999382865245154e-01 7.796676753619423472e+00 1.367757146680735225e+01 2.541548688867714645e+03 -3.977699386977989434e+03 8.708741533522337704e+03 -8.962500187027648280e+03 4.834772165701486301e+03 -8.766769820548172447e+02 -1.726435072395730896e+11 -3.959344711998390665e+01
9.689292264164010016e-01 7.029103724392001595e+00 1.354631633971088611e+01 2.657788448099696325e+03 -4.327620869738055262e+03 8.684452954869017049e+03 -9.075278868795330709e+03 4.213642723954458233e+03 -8.933413842283665645e+02 -1.554840846331243896e+11 -3.959344711998390665e+01
